customer_id,name,city,purchase_amount,purchase_date,product_category,payment_method,rating
2754,Customer_2754,new york,4718.71,2022-04-25 17:00:00,books,cash,2.0
2755,Customer_2755,phoenix,3964.61,2022-04-25 18:00:00,clothing,paypal,4.0
2756,Customer_2756,new york,4240.45,2022-04-25 19:00:00,electronics,paypal,1.0
2757,Customer_2757,phoenix,375.28,2022-04-25 20:00:00,home,paypal,4.0
2758,Customer_2758,chicago,1186.54,2022-04-25 21:00:00,books,paypal,
2759,Customer_2759,phoenix,1305.43,2022-04-25 22:00:00,clothing,paypal,3.0
2760,Customer_2760,phoenix,4991.16,2022-04-25 23:00:00,home,paypal,1.0
2761,Customer_2761,houston,3670.48,2022-04-26 00:00:00,electronics,cash,
2762,Customer_2762,houston,2077.37,2022-04-26 01:00:00,books,cash,1.0
2763,Customer_2763,los angeles,3350.0,2022-04-26 02:00:00,electronics,credit card,2.0
2764,Customer_2764,phoenix,852.85,2022-04-26 03:00:00,electronics,paypal,4.0
2765,Customer_2765,new york,4966.84,2022-04-26 04:00:00,home,credit card,
2766,Customer_2766,los angeles,3436.2,2022-04-26 05:00:00,books,cash,1.0
2767,Customer_2767,houston,1889.86,2022-04-26 06:00:00,home,cash,3.0
2768,Customer_2768,phoenix,4351.43,2022-04-26 07:00:00,books,cash,2.0
2769,Customer_2769,los angeles,2063.28,2022-04-26 08:00:00,home,paypal,5.0
2770,Customer_2770,los angeles,1204.68,2022-04-26 09:00:00,electronics,paypal,3.0
2771,Customer_2771,chicago,1201.75,2022-04-26 10:00:00,books,paypal,1.0
2772,Customer_2772,chicago,4260.02,2022-04-26 11:00:00,clothing,credit card,4.0
2773,Customer_2773,new york,4641.18,2022-04-26 12:00:00,books,paypal,3.0
2774,Customer_2774,houston,2094.32,2022-04-26 13:00:00,clothing,paypal,2.0
2775,Customer_2775,phoenix,4371.11,2022-04-26 14:00:00,books,cash,3.0
2776,Customer_2776,los angeles,1780.48,2022-04-26 15:00:00,books,paypal,1.0
2777,Customer_2777,new york,860.55,2022-04-26 16:00:00,books,credit card,1.0
2778,Customer_2778,los angeles,3540.35,2022-04-26 17:00:00,books,credit card,2.0
2779,Customer_2779,phoenix,4374.14,2022-04-26 18:00:00,clothing,credit card,3.0
2780,Customer_2780,new york,1497.86,2022-04-26 19:00:00,clothing,paypal,2.0
2781,Customer_2781,phoenix,3623.04,2022-04-26 20:00:00,home,cash,3.0
2782,Customer_2782,chicago,3865.15,2022-04-26 21:00:00,home,credit card,5.0
2783,Customer_2783,chicago,4228.95,2022-04-26 22:00:00,home,paypal,4.0
2784,Customer_2784,new york,487.13,2022-04-26 23:00:00,clothing,paypal,1.0
2785,Customer_2785,los angeles,3885.39,2022-04-27 00:00:00,books,cash,2.0
2786,Customer_2786,new york,238.37,2022-04-27 01:00:00,clothing,cash,3.0
2787,Customer_2787,los angeles,154.01,2022-04-27 02:00:00,home,paypal,1.0
2788,Customer_2788,phoenix,385.92,2022-04-27 03:00:00,home,credit card,2.0
2789,Customer_2789,los angeles,4727.16,2022-04-27 04:00:00,home,credit card,3.0
2790,Customer_2790,chicago,3919.88,2022-04-27 05:00:00,electronics,cash,1.0
2791,Customer_2791,houston,4959.3,2022-04-27 06:00:00,clothing,paypal,1.0
2792,Customer_2792,los angeles,326.46,2022-04-27 07:00:00,home,cash,3.0
2793,Customer_2793,new york,3921.81,2022-04-27 08:00:00,clothing,paypal,3.0
2794,Customer_2794,chicago,4180.88,2022-04-27 09:00:00,electronics,cash,1.0
2795,Customer_2795,chicago,4409.76,2022-04-27 10:00:00,home,paypal,
2796,Customer_2796,houston,2635.56,2022-04-27 11:00:00,clothing,paypal,5.0
2797,Customer_2797,new york,2092.86,2022-04-27 12:00:00,electronics,paypal,1.0
2798,Customer_2798,phoenix,383.3,2022-04-27 13:00:00,home,credit card,2.0
2799,Customer_2799,chicago,4774.03,2022-04-27 14:00:00,home,credit card,5.0
2800,Customer_2800,phoenix,1286.78,2022-04-27 15:00:00,electronics,paypal,5.0
2801,Customer_2801,houston,618.49,2022-04-27 16:00:00,books,cash,5.0
2802,Customer_2802,houston,2264.25,2022-04-27 17:00:00,electronics,paypal,4.0
2803,Customer_2803,chicago,4731.59,2022-04-27 18:00:00,clothing,cash,3.0
2804,Customer_2804,houston,1910.09,2022-04-27 19:00:00,books,paypal,1.0
2805,Customer_2805,chicago,1062.95,2022-04-27 20:00:00,books,cash,1.0
2806,Customer_2806,chicago,4969.27,2022-04-27 21:00:00,home,credit card,3.0
2807,Customer_2807,los angeles,3623.12,2022-04-27 22:00:00,home,credit card,1.0
2808,Customer_2808,new york,1049.82,2022-04-27 23:00:00,books,cash,1.0
2809,Customer_2809,los angeles,1998.32,2022-04-28 00:00:00,electronics,paypal,4.0
2810,Customer_2810,houston,4674.85,2022-04-28 01:00:00,books,cash,4.0
2811,Customer_2811,los angeles,4308.03,2022-04-28 02:00:00,books,paypal,4.0
2812,Customer_2812,chicago,4160.32,2022-04-28 03:00:00,home,cash,1.0
2813,Customer_2813,los angeles,307.36,2022-04-28 04:00:00,home,paypal,1.0
2814,Customer_2814,houston,1840.06,2022-04-28 05:00:00,electronics,credit card,
2815,Customer_2815,chicago,3844.51,2022-04-28 06:00:00,home,cash,2.0
2816,Customer_2816,chicago,2716.32,2022-04-28 07:00:00,books,cash,1.0
2817,Customer_2817,los angeles,3953.53,2022-04-28 08:00:00,clothing,paypal,2.0
2818,Customer_2818,new york,1943.42,2022-04-28 09:00:00,electronics,paypal,2.0
2819,Customer_2819,phoenix,2452.02,2022-04-28 10:00:00,electronics,cash,5.0
2820,Customer_2820,phoenix,1040.49,2022-04-28 11:00:00,clothing,paypal,1.0
2821,Customer_2821,houston,544.21,2022-04-28 12:00:00,home,cash,4.0
2822,Customer_2822,los angeles,3122.91,2022-04-28 13:00:00,books,credit card,1.0
2823,Customer_2823,houston,4958.79,2022-04-28 14:00:00,electronics,credit card,
2824,Customer_2824,houston,4129.71,2022-04-28 15:00:00,books,paypal,3.0
2825,Customer_2825,phoenix,3181.7,2022-04-28 16:00:00,electronics,credit card,4.0
2826,Customer_2826,phoenix,4152.13,2022-04-28 17:00:00,electronics,cash,3.0
2827,Customer_2827,new york,961.81,2022-04-28 18:00:00,clothing,credit card,3.0
2828,Customer_2828,chicago,4012.28,2022-04-28 19:00:00,home,paypal,1.0
2829,Customer_2829,phoenix,684.33,2022-04-28 20:00:00,clothing,paypal,5.0
2830,Customer_2830,new york,801.69,2022-04-28 21:00:00,books,credit card,4.0
2831,Customer_2831,los angeles,1802.03,2022-04-28 22:00:00,electronics,cash,4.0
2832,Customer_2832,los angeles,912.02,2022-04-28 23:00:00,books,paypal,2.0
2833,Customer_2833,phoenix,4185.77,2022-04-29 00:00:00,electronics,credit card,2.0
2834,Customer_2834,los angeles,3480.41,2022-04-29 01:00:00,home,credit card,2.0
2835,Customer_2835,houston,2113.63,2022-04-29 02:00:00,home,paypal,4.0
2836,Customer_2836,chicago,4963.0,2022-04-29 03:00:00,books,cash,4.0
2837,Customer_2837,houston,3534.91,2022-04-29 04:00:00,electronics,credit card,5.0
2838,Customer_2838,chicago,436.77,2022-04-29 05:00:00,books,cash,5.0
2839,Customer_2839,houston,536.82,2022-04-29 06:00:00,books,credit card,4.0
2840,Customer_2840,new york,3761.39,2022-04-29 07:00:00,clothing,credit card,2.0
2841,Customer_2841,houston,4058.56,2022-04-29 08:00:00,electronics,credit card,3.0
2842,Customer_2842,chicago,207.69,2022-04-29 09:00:00,electronics,credit card,2.0
2843,Customer_2843,new york,2680.98,2022-04-29 10:00:00,books,credit card,4.0
2844,Customer_2844,houston,2103.31,2022-04-29 11:00:00,electronics,credit card,4.0
2845,Customer_2845,los angeles,2220.27,2022-04-29 12:00:00,electronics,credit card,2.0
2846,Customer_2846,los angeles,1280.03,2022-04-29 13:00:00,electronics,credit card,5.0
2847,Customer_2847,phoenix,2709.48,2022-04-29 14:00:00,home,cash,3.0
2848,Customer_2848,houston,1793.74,2022-04-29 15:00:00,electronics,cash,4.0
2849,Customer_2849,chicago,1296.59,2022-04-29 16:00:00,clothing,credit card,3.0
2850,Customer_2850,phoenix,4031.08,2022-04-29 17:00:00,home,credit card,4.0
2851,Customer_2851,new york,4403.98,2022-04-29 18:00:00,clothing,cash,1.0
2852,Customer_2852,new york,3657.38,2022-04-29 19:00:00,clothing,credit card,3.0
2853,Customer_2853,chicago,1423.74,2022-04-29 20:00:00,home,credit card,4.0
2854,Customer_2854,houston,1777.44,2022-04-29 21:00:00,electronics,cash,2.0
2855,Customer_2855,chicago,473.67,2022-04-29 22:00:00,home,paypal,2.0
2856,Customer_2856,houston,651.75,2022-04-29 23:00:00,clothing,cash,
2857,Customer_2857,los angeles,471.52,2022-04-30 00:00:00,clothing,paypal,3.0
2858,Customer_2858,phoenix,1519.75,2022-04-30 01:00:00,books,paypal,5.0
2859,Customer_2859,phoenix,3350.95,2022-04-30 02:00:00,home,credit card,5.0
2860,Customer_2860,chicago,904.92,2022-04-30 03:00:00,home,cash,2.0
2861,Customer_2861,chicago,4287.08,2022-04-30 04:00:00,electronics,credit card,3.0
2862,Customer_2862,new york,1376.5,2022-04-30 05:00:00,home,paypal,4.0
2863,Customer_2863,chicago,1550.13,2022-04-30 06:00:00,books,credit card,2.0
2864,Customer_2864,houston,518.8,2022-04-30 07:00:00,clothing,credit card,2.0
2865,Customer_2865,new york,562.65,2022-04-30 08:00:00,clothing,paypal,4.0
2866,Customer_2866,los angeles,2376.43,2022-04-30 09:00:00,clothing,credit card,2.0
2867,Customer_2867,new york,4566.86,2022-04-30 10:00:00,clothing,cash,1.0
2868,Customer_2868,houston,3043.5,2022-04-30 11:00:00,books,cash,3.0
2869,Customer_2869,new york,2025.8,2022-04-30 12:00:00,clothing,cash,2.0
2870,Customer_2870,new york,3784.61,2022-04-30 13:00:00,electronics,cash,3.0
2871,Customer_2871,phoenix,1671.85,2022-04-30 14:00:00,electronics,cash,4.0
2872,Customer_2872,los angeles,2387.11,2022-04-30 15:00:00,electronics,cash,2.0
2873,Customer_2873,new york,3240.16,2022-04-30 16:00:00,electronics,credit card,4.0
2874,Customer_2874,chicago,1001.5,2022-04-30 17:00:00,electronics,paypal,1.0
2875,Customer_2875,phoenix,1242.79,2022-04-30 18:00:00,home,paypal,5.0
2876,Customer_2876,houston,3312.08,2022-04-30 19:00:00,electronics,credit card,1.0
2877,Customer_2877,los angeles,1802.08,2022-04-30 20:00:00,home,credit card,4.0
2878,Customer_2878,houston,4495.54,2022-04-30 21:00:00,home,paypal,5.0
2879,Customer_2879,los angeles,3504.06,2022-04-30 22:00:00,electronics,paypal,4.0
2880,Customer_2880,houston,2269.99,2022-04-30 23:00:00,clothing,paypal,1.0
2881,Customer_2881,new york,271.86,2022-05-01 00:00:00,electronics,credit card,3.0
2882,Customer_2882,los angeles,1486.01,2022-05-01 01:00:00,clothing,credit card,3.0
2883,Customer_2883,chicago,662.38,2022-05-01 02:00:00,books,credit card,1.0
2884,Customer_2884,chicago,882.97,2022-05-01 03:00:00,electronics,paypal,3.0
2885,Customer_2885,new york,666.49,2022-05-01 04:00:00,books,cash,2.0
2886,Customer_2886,phoenix,1112.23,2022-05-01 05:00:00,books,cash,4.0
2887,Customer_2887,los angeles,4983.89,2022-05-01 06:00:00,electronics,credit card,2.0
2888,Customer_2888,new york,4192.25,2022-05-01 07:00:00,books,paypal,3.0
2889,Customer_2889,houston,3940.07,2022-05-01 08:00:00,electronics,cash,4.0
2890,Customer_2890,phoenix,1144.57,2022-05-01 09:00:00,books,credit card,
2891,Customer_2891,new york,1901.64,2022-05-01 10:00:00,electronics,credit card,5.0
2892,Customer_2892,los angeles,4706.45,2022-05-01 11:00:00,clothing,cash,4.0
2893,Customer_2893,chicago,1380.77,2022-05-01 12:00:00,home,cash,1.0
2894,Customer_2894,los angeles,2743.55,2022-05-01 13:00:00,clothing,credit card,1.0
2895,Customer_2895,los angeles,3906.23,2022-05-01 14:00:00,electronics,cash,2.0
2896,Customer_2896,houston,792.51,2022-05-01 15:00:00,home,credit card,
2897,Customer_2897,phoenix,1538.32,2022-05-01 16:00:00,electronics,cash,2.0
2898,Customer_2898,los angeles,2160.66,2022-05-01 17:00:00,home,credit card,4.0
2899,Customer_2899,chicago,2046.4,2022-05-01 18:00:00,electronics,credit card,3.0
2900,Customer_2900,chicago,635.04,2022-05-01 19:00:00,clothing,credit card,1.0
2901,Customer_2901,chicago,3691.75,2022-05-01 20:00:00,books,credit card,2.0
2902,Customer_2902,los angeles,3418.69,2022-05-01 21:00:00,books,credit card,3.0
2903,Customer_2903,los angeles,3827.05,2022-05-01 22:00:00,home,cash,2.0
2904,Customer_2904,los angeles,1948.07,2022-05-01 23:00:00,clothing,paypal,2.0
2905,Customer_2905,phoenix,190.51,2022-05-02 00:00:00,home,cash,3.0
2906,Customer_2906,houston,1499.67,2022-05-02 01:00:00,home,paypal,5.0
2907,Customer_2907,houston,1503.69,2022-05-02 02:00:00,home,paypal,
2908,Customer_2908,los angeles,2897.61,2022-05-02 03:00:00,home,paypal,5.0
2909,Customer_2909,los angeles,4498.15,2022-05-02 04:00:00,clothing,credit card,4.0
2910,Customer_2910,phoenix,4531.4,2022-05-02 05:00:00,clothing,credit card,3.0
2911,Customer_2911,chicago,4220.76,2022-05-02 06:00:00,electronics,credit card,3.0
2912,Customer_2912,houston,1992.8,2022-05-02 07:00:00,electronics,paypal,2.0
2913,Customer_2913,los angeles,3053.92,2022-05-02 08:00:00,clothing,cash,4.0
2914,Customer_2914,houston,3379.02,2022-05-02 09:00:00,home,cash,3.0
2915,Customer_2915,phoenix,4573.47,2022-05-02 10:00:00,books,credit card,3.0
2916,Customer_2916,new york,1194.99,2022-05-02 11:00:00,electronics,cash,1.0
2917,Customer_2917,new york,3138.31,2022-05-02 12:00:00,clothing,paypal,3.0
2918,Customer_2918,phoenix,1650.2,2022-05-02 13:00:00,clothing,paypal,3.0
2919,Customer_2919,chicago,739.1,2022-05-02 14:00:00,books,paypal,3.0
2920,Customer_2920,los angeles,420.4,2022-05-02 15:00:00,clothing,cash,5.0
2921,Customer_2921,phoenix,4125.28,2022-05-02 16:00:00,electronics,paypal,1.0
2922,Customer_2922,phoenix,3756.34,2022-05-02 17:00:00,books,paypal,3.0
2923,Customer_2923,chicago,2789.9,2022-05-02 18:00:00,electronics,paypal,4.0
2924,Customer_2924,los angeles,1489.38,2022-05-02 19:00:00,clothing,credit card,3.0
2925,Customer_2925,los angeles,1383.27,2022-05-02 20:00:00,books,paypal,2.0
2926,Customer_2926,houston,1198.36,2022-05-02 21:00:00,home,cash,2.0
2927,Customer_2927,los angeles,1894.25,2022-05-02 22:00:00,books,credit card,2.0
2928,Customer_2928,new york,772.71,2022-05-02 23:00:00,home,paypal,2.0
2929,Customer_2929,houston,1448.01,2022-05-03 00:00:00,books,cash,2.0
2930,Customer_2930,phoenix,1418.37,2022-05-03 01:00:00,clothing,credit card,4.0
2931,Customer_2931,chicago,1243.07,2022-05-03 02:00:00,electronics,paypal,4.0
2932,Customer_2932,los angeles,4499.15,2022-05-03 03:00:00,clothing,credit card,3.0
2933,Customer_2933,los angeles,3610.63,2022-05-03 04:00:00,books,cash,4.0
2934,Customer_2934,phoenix,2205.09,2022-05-03 05:00:00,books,cash,4.0
2935,Customer_2935,los angeles,244.12,2022-05-03 06:00:00,books,credit card,2.0
2936,Customer_2936,phoenix,1060.92,2022-05-03 07:00:00,books,paypal,4.0
2937,Customer_2937,los angeles,2812.38,2022-05-03 08:00:00,books,cash,1.0
2938,Customer_2938,chicago,2022.29,2022-05-03 09:00:00,books,paypal,2.0
2939,Customer_2939,new york,2380.82,2022-05-03 10:00:00,electronics,cash,
2940,Customer_2940,chicago,2531.895,2022-05-03 11:00:00,home,cash,3.0
2941,Customer_2941,los angeles,1591.91,2022-05-03 12:00:00,electronics,cash,3.0
2942,Customer_2942,chicago,2686.78,2022-05-03 13:00:00,books,cash,2.0
2943,Customer_2943,phoenix,2675.99,2022-05-03 14:00:00,books,paypal,5.0
2944,Customer_2944,houston,803.21,2022-05-03 15:00:00,electronics,credit card,4.0
2945,Customer_2945,phoenix,4002.95,2022-05-03 16:00:00,books,paypal,
2946,Customer_2946,chicago,1564.63,2022-05-03 17:00:00,clothing,paypal,4.0
2947,Customer_2947,houston,4774.92,2022-05-03 18:00:00,clothing,cash,4.0
2948,Customer_2948,chicago,3314.3,2022-05-03 19:00:00,electronics,cash,3.0
2949,Customer_2949,new york,4941.69,2022-05-03 20:00:00,home,paypal,2.0
2950,Customer_2950,chicago,583.6,2022-05-03 21:00:00,books,credit card,2.0
2951,Customer_2951,chicago,2674.42,2022-05-03 22:00:00,books,cash,4.0
2952,Customer_2952,new york,4045.1,2022-05-03 23:00:00,home,cash,3.0
2953,Customer_2953,houston,760.91,2022-05-04 00:00:00,clothing,credit card,1.0
2954,Customer_2954,houston,4944.58,2022-05-04 01:00:00,electronics,paypal,4.0
2955,Customer_2955,chicago,4059.34,2022-05-04 02:00:00,home,credit card,1.0
2956,Customer_2956,phoenix,2918.65,2022-05-04 03:00:00,books,paypal,4.0
2957,Customer_2957,los angeles,1693.78,2022-05-04 04:00:00,electronics,credit card,2.0
2958,Customer_2958,los angeles,1978.08,2022-05-04 05:00:00,clothing,paypal,2.0
2959,Customer_2959,los angeles,4802.09,2022-05-04 06:00:00,books,paypal,5.0
2960,Customer_2960,los angeles,1650.26,2022-05-04 07:00:00,home,credit card,5.0
2961,Customer_2961,houston,2477.83,2022-05-04 08:00:00,electronics,credit card,1.0
2962,Customer_2962,phoenix,4669.33,2022-05-04 09:00:00,home,cash,3.0
2963,Customer_2963,houston,1536.45,2022-05-04 10:00:00,clothing,cash,4.0
2964,Customer_2964,chicago,2649.1,2022-05-04 11:00:00,books,paypal,3.0
2965,Customer_2965,chicago,4481.85,2022-05-04 12:00:00,books,paypal,3.0
2966,Customer_2966,chicago,4664.78,2022-05-04 13:00:00,electronics,paypal,5.0
2967,Customer_2967,houston,1294.64,2022-05-04 14:00:00,clothing,cash,
2968,Customer_2968,phoenix,1899.65,2022-05-04 15:00:00,books,cash,2.0
2969,Customer_2969,los angeles,3592.62,2022-05-04 16:00:00,home,cash,3.0
2970,Customer_2970,los angeles,2892.22,2022-05-04 17:00:00,books,credit card,2.0
2971,Customer_2971,phoenix,4791.88,2022-05-04 18:00:00,clothing,paypal,5.0
2972,Customer_2972,los angeles,4478.95,2022-05-04 19:00:00,clothing,cash,4.0
2973,Customer_2973,phoenix,107.3,2022-05-04 20:00:00,clothing,credit card,4.0
2974,Customer_2974,houston,3406.19,2022-05-04 21:00:00,clothing,paypal,3.0
2975,Customer_2975,los angeles,745.15,2022-05-04 22:00:00,books,credit card,4.0
2976,Customer_2976,los angeles,1457.21,2022-05-04 23:00:00,clothing,credit card,3.0
2977,Customer_2977,los angeles,4223.82,2022-05-05 00:00:00,books,cash,3.0
2978,Customer_2978,chicago,4622.71,2022-05-05 01:00:00,books,paypal,1.0
2979,Customer_2979,los angeles,4700.43,2022-05-05 02:00:00,electronics,cash,5.0
2980,Customer_2980,houston,3880.68,2022-05-05 03:00:00,electronics,cash,1.0
2981,Customer_2981,chicago,1146.41,2022-05-05 04:00:00,books,paypal,2.0
2982,Customer_2982,houston,123.42,2022-05-05 05:00:00,home,credit card,3.0
2983,Customer_2983,houston,1291.1,2022-05-05 06:00:00,electronics,credit card,4.0
2984,Customer_2984,houston,2426.45,2022-05-05 07:00:00,books,paypal,1.0
2985,Customer_2985,chicago,348.46,2022-05-05 08:00:00,clothing,cash,2.0
2986,Customer_2986,chicago,2137.94,2022-05-05 09:00:00,home,cash,5.0
2987,Customer_2987,houston,275.28,2022-05-05 10:00:00,home,credit card,3.0
2988,Customer_2988,chicago,3927.62,2022-05-05 11:00:00,electronics,credit card,2.0
2989,Customer_2989,houston,1123.33,2022-05-05 12:00:00,electronics,paypal,4.0
2990,Customer_2990,houston,1080.11,2022-05-05 13:00:00,books,paypal,3.0
2991,Customer_2991,phoenix,233.67,2022-05-05 14:00:00,home,paypal,5.0
2992,Customer_2992,new york,4770.27,2022-05-05 15:00:00,clothing,credit card,4.0
2993,Customer_2993,los angeles,4256.46,2022-05-05 16:00:00,home,credit card,4.0
2994,Customer_2994,phoenix,4255.1,2022-05-05 17:00:00,books,credit card,2.0
2995,Customer_2995,new york,4886.3,2022-05-05 18:00:00,home,credit card,5.0
2996,Customer_2996,chicago,1368.64,2022-05-05 19:00:00,electronics,credit card,3.0
2997,Customer_2997,new york,4628.6,2022-05-05 20:00:00,books,cash,3.0
2998,Customer_2998,chicago,908.26,2022-05-05 21:00:00,home,cash,2.0
2999,Customer_2999,phoenix,4323.97,2022-05-05 22:00:00,clothing,cash,1.0
3000,Customer_3000,los angeles,1038.98,2022-05-05 23:00:00,clothing,credit card,5.0
3001,Customer_3001,new york,2915.31,2022-05-06 00:00:00,electronics,credit card,3.0
3002,Customer_3002,houston,1008.03,2022-05-06 01:00:00,electronics,cash,5.0
3003,Customer_3003,houston,3830.59,2022-05-06 02:00:00,home,credit card,2.0
3004,Customer_3004,phoenix,1559.07,2022-05-06 03:00:00,clothing,paypal,
3005,Customer_3005,houston,4041.75,2022-05-06 04:00:00,electronics,cash,5.0
3006,Customer_3006,new york,1934.16,2022-05-06 05:00:00,clothing,cash,2.0
3007,Customer_3007,los angeles,182.04,2022-05-06 06:00:00,clothing,cash,3.0
3008,Customer_3008,new york,3139.29,2022-05-06 07:00:00,clothing,credit card,3.0
3009,Customer_3009,chicago,3548.79,2022-05-06 08:00:00,books,paypal,4.0
3010,Customer_3010,new york,3975.39,2022-05-06 09:00:00,books,paypal,5.0
3011,Customer_3011,new york,416.24,2022-05-06 10:00:00,home,credit card,1.0
3012,Customer_3012,chicago,3820.86,2022-05-06 11:00:00,clothing,paypal,1.0
3013,Customer_3013,los angeles,886.01,2022-05-06 12:00:00,clothing,paypal,5.0
3014,Customer_3014,phoenix,4283.24,2022-05-06 13:00:00,books,cash,5.0
3015,Customer_3015,new york,1662.91,2022-05-06 14:00:00,electronics,paypal,5.0
3016,Customer_3016,phoenix,2291.85,2022-05-06 15:00:00,clothing,credit card,3.0
3017,Customer_3017,new york,2360.47,2022-05-06 16:00:00,electronics,credit card,1.0
3018,Customer_3018,phoenix,4198.59,2022-05-06 17:00:00,clothing,cash,3.0
3019,Customer_3019,new york,1870.84,2022-05-06 18:00:00,home,credit card,5.0
3020,Customer_3020,los angeles,260.27,2022-05-06 19:00:00,electronics,credit card,2.0
